Ecell/V,I/mA,Capacity/mA.h
3.8587,0,41417.4412
3.8577,0,41417.4412
3.8567,0,41417.4412
3.8587,2856.251,41417.4428
3.8597,2855.0688,41420.171
3.8607,2856.8416,41431.5121
3.8617,2856.6445,41448.2474
3.8627,2857.0386,41473.1687
3.8638,2857.4326,41506.0128
3.8648,2856.4475,41544.618
3.8658,2857.4326,41585.8101
3.8668,2857.8264,41631.7823
3.8679,2856.4475,41680.6989
3.8689,2857.8264,41731.9105
3.8699,2858.0234,41782.4842
3.8709,2856.251,41834.0594
3.872,2857.6296,41886.9456
3.8719,2857.6296,41893.5135
3.869,0,41893.5135
3.868,0,41893.5135
3.867,0,41893.5135
3.866,0,41893.5135
3.865,0,41893.5135
3.8639,0,41893.5135
3.8669,2855.2659,41893.5151
3.8679,2855.8569,41896.7701
3.8689,2856.054,41908.8777
3.87,2856.4475,41926.3224
3.871,2857.8264,41951.6723
3.872,2856.251,41984.629
3.873,2857.0386,42023.1422
3.8741,2856.6445,42066.186
3.8751,2856.8416,42112.4596
3.8761,2857.8264,42160.3965
3.8771,2857.0386,42211.4787
3.8781,2857.4326,42259.0852
3.8792,2857.0386,42312.0838
3.8802,2857.2356,42364.6042
3.8801,2855.4629,42369.5785
3.8772,0,42369.5785
3.8761,0,42369.5785
3.8751,0,42369.5785
3.8741,0,42369.5785
3.8731,0,42369.5785
3.8749,2856.6445,42369.5801
3.8759,2856.6445,42371.8115
3.877,2856.6445,42382.1766
3.878,2856.4475,42399.9943
3.8791,2856.6445,42425.0696
3.8801,2856.054,42456.079
3.8811,2856.6445,42494.9474
3.8822,2855.8569,42539.8633
3.8832,2855.8569,42586.2783
3.8842,2857.6296,42632.7
3.8852,2857.0386,42681.98
3.8863,2856.4475,42731.6318
3.8873,2857.2356,42780.4607
3.8883,2856.251,42834.5465
3.8883,2856.054,42845.6443
3.8854,0,42845.6443
3.8844,0,42845.6443
3.8833,0,42845.6443
3.8823,0,42845.6443
3.8813,0,42845.6443
3.8834,2856.4475,42845.6459
3.8844,2857.6296,42849.9437
3.8854,2857.6296,42861.5294
3.8865,2856.054,42880.9868
3.8875,2857.0386,42907.1781
3.8885,2856.4475,42941.4018
3.8896,2857.2356,42980.1586
3.8906,2856.6445,43022.9101
3.8916,2857.8264,43070.4892
3.8926,2857.6296,43116.4433
3.8937,2857.0386,43166.3459
3.8947,2856.8416,43214.7045
3.8957,2856.4475,43266.691
3.8967,2857.2356,43319.0205
3.8966,2856.8416,43321.7188
3.8937,0,43321.7188
3.8926,0,43321.7188
3.8916,0,43321.7188
3.8905,0,43321.7188
3.8895,0,43321.7188
3.8915,2856.4475,43321.7204
3.8926,2856.4475,43325.5277
3.8936,2856.4475,43336.3371
3.8946,2856.6445,43355.2991
3.8956,2857.2356,43380.2284
3.8967,2857.4326,43413.1517
3.8977,2856.251,43451.222
3.8987,2856.8416,43494.7694
3.8997,2856.4475,43537.5956
3.9007,2856.4475,43587.347
3.9018,2857.0386,43635.8204
3.9028,2856.4475,43684.7377
3.9038,2857.2356,43737.0416
3.9048,2858.0234,43787.3429
3.9049,2856.4475,43797.7914
3.9019,0,43797.7914
3.9009,0,43797.7914
3.8998,0,43797.7914
3.8988,0,43797.7914
3.8978,0,43797.7914
3.8999,2856.8416,43797.7929
3.9009,2856.8416,43802.8128
3.902,2856.251,43814.876
3.903,2854.675,43834.3171
3.904,2856.4475,43860.2128
3.905,2855.2659,43893.1473
3.9061,2856.4475,43931.8362
3.9071,2856.8416,43975.1961
3.9081,2857.0386,44017.2785
3.9091,2857.0386,44067.5373
3.9102,2856.251,44116.242
3.9112,2856.054,44164.5437
3.9122,2855.8569,44213.5292
3.9132,2857.4326,44266.3307
3.9132,2858.0234,44273.854
3.9102,0,44273.854
3.9092,0,44273.854
3.9082,0,44273.854
3.9071,0,44273.854
3.9061,0,44273.854
3.908,2856.054,44273.8556
3.909,2856.251,44276.5727
3.91,2856.8416,44288.1965
3.9111,2855.8569,44304.475
3.9121,2857.4326,44328.8918
3.9132,2857.4326,44363.0599
3.9142,2856.8416,44400.5468
3.9152,2855.8569,44442.8648
3.9162,2856.054,44487.3138
3.9172,2857.4326,44533.0376
3.9183,2858.6143,44580.2053
3.9193,2858.0234,44629.633
3.9203,2856.054,44678.2832
3.9213,2857.8264,44730.2873
3.9216,2857.2356,44749.9261
3.9185,0,44749.9261
3.9175,0,44749.9261
3.9165,0,44749.9261
3.9154,0,44749.9261
3.9144,0,44749.9261
3.9164,2855.8569,44749.9277
3.9174,2856.4475,44753.1939
3.9184,2855.0688,44765.2335
3.9195,2856.4475,44782.5515
3.9205,2856.8416,44807.0541
3.9215,2856.054,44838.8257
3.9225,2856.054,44878.5453
3.9235,2857.6296,44919.0222
3.9246,2857.6296,44962.7158
3.9256,2857.4326,45008.8759
3.9266,2857.0386,45057.1776
3.9276,2857.2356,45104.2082
3.9287,2856.6445,45154.6945
3.9297,2857.6296,45204.0141
3.93,2857.0386,45226.0023
3.9269,0,45226.0023
3.9259,0,45226.0023
3.9248,0,45226.0023
3.9238,0,45226.0023
3.9228,0,45226.0023
3.9247,2856.054,45226.0039
3.9257,2857.6296,45228.7368
3.9267,2856.4475,45239.91
3.9277,2856.8416,45256.7789
3.9287,2857.0386,45280.3946
3.9298,2856.251,45309.7065
3.9308,2856.6445,45348.6918
3.9318,2857.4326,45389.5371
3.9328,2857.2356,45432.9937
3.9339,2856.6445,45480.1597
3.9349,2857.6296,45524.3198
3.9359,2856.4475,45575.4146
3.9369,2857.0386,45623.1365
3.938,2857.2356,45672.9758
3.9384,2856.251,45702.0779
3.9354,0,45702.0779
3.9344,0,45702.0779
3.9334,0,45702.0779
3.9324,0,45702.0779
3.9313,0,45702.0779
3.9303,0,45702.0779
3.9332,2856.6445,45702.0795
3.9343,2856.251,45706.5471
3.9353,2857.2356,45719.1612
3.9363,2856.8416,45736.6936
3.9374,2857.2356,45761.7457
3.9384,2856.054,45794.3221
3.9394,2856.6445,45832.8981
3.9404,2856.8416,45874.2245
3.9415,2857.8264,45917.8204
3.9425,2857.2356,45963.5415
3.9435,2857.6296,46008.4955
3.9445,2856.4475,46056.9334
3.9456,2857.6296,46105.927
3.9466,2857.6296,46155.2144
3.9469,2856.6445,46178.1549
3.9439,0,46178.1549
3.9429,0,46178.1549
3.9419,0,46178.1549
3.9409,0,46178.1549
3.9399,0,46178.1549
3.9388,0,46178.1549
3.9416,2856.6445,46178.1565
3.9426,2856.4475,46180.9195
3.9436,2856.054,46192.5974
3.9447,2857.4326,46209.7711
3.9457,2856.054,46233.1123
3.9467,2856.6445,46264.8043
3.9477,2857.8264,46299.7708
3.9487,2857.4326,46341.4999
3.9498,2857.0386,46385.6643
3.9508,2856.054,46430.5687
3.9518,2856.6445,46475.7417
3.9529,2856.6445,46523.9224
3.9539,2856.6445,46573.8285
3.9549,2857.8264,46623.066
3.9553,2857.8264,46654.2312
3.9524,0,46654.2312
3.9513,0,46654.2312
3.9503,0,46654.2312
3.9493,0,46654.2312
3.9483,0,46654.2312
3.9473,0,46654.2312
3.9502,2855.4629,46654.2328
3.9512,2856.8416,46657.518
3.9522,2856.6445,46669.7304
3.9532,2856.6445,46686.5894
3.9543,2857.4326,46711.2901
3.9553,2856.4475,46742.3802
3.9563,2856.054,46779.6918
3.9573,2856.4475,46820.1536
3.9584,2855.6599,46863.0524
3.9594,2857.2356,46907.1003
3.9604,2857.0386,46952.6275
3.9614,2857.6296,46998.5772
3.9625,2857.2356,47047.5235
3.9635,2856.054,47093.3508
3.964,2857.0386,47130.2933
3.9611,0,47130.2933
3.9601,0,47130.2933
3.959,0,47130.2933
3.958,0,47130.2933
3.957,0,47130.2933
3.956,0,47130.2933
3.9588,2856.4475,47130.2949
3.9598,2856.054,47133.7199
3.9608,2856.4475,47144.9025
3.9618,2857.0386,47162.5664
3.9628,2858.0234,47186.3169
3.9639,2856.251,47216.7235
3.9649,2857.2356,47254.9547
3.966,2857.2356,47295.238
3.967,2856.6445,47337.869
3.968,2857.0386,47381.6745
3.969,2856.6445,47427.1531
3.9701,2857.2356,47473.4236
3.9711,2858.2202,47520.5737
3.9721,2857.0386,47568.1619
3.9728,2856.054,47606.3602
3.9697,0,47606.3602
3.9687,0,47606.3602
3.9677,0,47606.3602
3.9666,0,47606.3602
3.9656,0,47606.3602
3.9646,0,47606.3602
3.9673,2856.054,47606.3618
3.9684,2855.8569,47609.0518
3.9694,2857.4326,47619.3805
3.9704,2856.6445,47636.8047
3.9715,2857.0386,47660.0091
3.9725,2856.4475,47689.1239
3.9735,2856.251,47726.5663
3.9746,2856.251,47765.6877
3.9756,2857.8264,47807.6899
3.9766,2856.6445,47851.6241
3.9777,2857.4326,47894.2252
3.9787,2856.054,47943.742
3.9797,2857.6296,47990.4141
3.9807,2856.6445,48038.3717
3.9815,2857.4326,48082.4359
3.9786,0,48082.4359
3.9776,0,48082.4359
3.9766,0,48082.4359
3.9754,0,48082.4359
3.9744,0,48082.4359
3.9734,0,48082.4359
3.976,2856.4475,48082.4375
3.9771,2856.4475,48085.0609
3.9781,2857.2356,48094.9707
3.9791,2856.4475,48111.611
3.9801,2856.6445,48134.5645
3.9812,2856.6445,48163.9868
3.9822,2856.054,48199.0763
3.9832,2856.4475,48236.8372
3.9842,2856.4475,48277.4693
3.9853,2856.6445,48320.6381
3.9863,2857.2356,48364.8287
3.9873,2857.4326,48410.3526
3.9883,2856.251,48453.5914
3.9893,2857.0386,48501.4266
3.9904,2855.8569,48552.5059
3.9905,2857.0386,48558.4992
3.9873,0,48558.4992
3.9862,0,48558.4992
3.9852,0,48558.4992
3.9842,0,48558.4992
3.9832,0,48558.4992
3.9821,0,48558.4992
3.985,2855.8569,48558.5008
3.986,2857.4326,48561.9462
3.9871,2857.6296,48573.1049
3.9881,2856.6445,48590.1418
3.9891,2855.2659,48612.9144
3.9901,2857.2356,48644.1715
3.9912,2857.4326,48678.5679
3.9922,2858.0234,48716.3143
3.9932,2856.251,48758.259
3.9942,2858.4172,48799.0864
3.9953,2856.6445,48843.963
3.9963,2858.6143,48888.887
3.9973,2857.4326,48934.8031
3.9983,2856.8416,48979.0397
3.9994,2856.251,49025.8625
3.9993,2857.4326,49034.5605
3.9963,0,49034.5605
3.9953,0,49034.5605
3.9943,0,49034.5605
3.9932,0,49034.5605
3.9922,0,49034.5605
3.9912,0,49034.5605
3.994,2854.675,49034.5621
3.995,2856.6445,49037.9299
3.996,2855.2659,49049.3109
3.997,2856.6445,49065.9672
3.9981,2856.251,49089.5974
3.9991,2856.4475,49120.0917
4.0001,2856.251,49154.6873
4.0012,2856.251,49192.7934
4.0022,2857.8264,49233.4629
4.0032,2856.251,49275.8152
4.0042,2857.0386,49318.9929
4.0053,2856.251,49362.5092
4.0063,2857.6296,49407.457
4.0073,2856.6445,49453.2964
4.0083,2856.6445,49500.5692
4.0084,2855.8569,49510.6417
4.0054,0,49510.6417
4.0044,0,49510.6417
4.0033,0,49510.6417
4.0023,0,49510.6417
4.0013,0,49510.6417
4.0003,0,49510.6417
4.003,2855.8569,49510.6433
4.004,2855.0688,49513.6619
4.005,2857.0386,49525.1794
4.006,2855.6599,49540.8055
4.0071,2857.2356,49564.3797
4.0081,2856.6445,49593.6164
4.0091,2856.6445,49628.5018
4.0101,2857.0386,49666.4852
4.0112,2856.8416,49706.0335
4.0122,2856.8416,49747.5378
4.0133,2856.054,49791.4923
4.0143,2858.0234,49835.7748
4.0153,2856.6445,49881.3555
4.0164,2856.4475,49926.8028
4.0174,2858.0234,49973.3323
4.0175,2856.054,49986.7157
4.0145,0,49986.7157
4.0135,0,49986.7157
4.0125,0,49986.7157
4.0114,0,49986.7157
4.0104,0,49986.7157
4.0094,0,49986.7157
4.0122,2856.4475,49986.7173
4.0132,2857.0386,49990.6548
4.0142,2856.8416,50002.2818
4.0153,2857.2356,50019.1429
4.0163,2856.6445,50042.6524
4.0173,2857.0386,50072.5514
4.0183,2857.2356,50106.6451
4.0194,2857.4326,50142.845
4.0204,2856.8416,50183.3544
4.0214,2857.6296,50225.1194
4.0225,2857.4326,50267.4445
4.0235,2857.8264,50309.4819
4.0245,2856.251,50355.1325
4.0255,2856.251,50399.6911
4.0266,2857.0386,50444.7731
4.0268,2857.6296,50462.7897
4.0238,0,50462.7897
4.0227,0,50462.7897
4.0217,0,50462.7897
4.0207,0,50462.7897
4.0197,0,50462.7897
4.0186,0,50462.7897
4.0214,2857.0386,50462.7912
4.0224,2857.6296,50466.1859
4.0234,2857.6296,50477.4589
4.0244,2857.0386,50492.6914
4.0255,2857.4326,50517.07
4.0265,2857.2356,50545.5276
4.0275,2858.2202,50579.3478
4.0285,2857.4326,50615.8631
4.0296,2856.8416,50654.6023
4.0306,2858.2202,50695.4276
4.0316,2855.4629,50736.422
4.0326,2856.054,50780.4058
4.0336,2857.6296,50822.6324
4.0347,2857.8264,50865.7111
4.0357,2857.0386,50912.2261
4.0361,2857.4326,50938.8628
4.0331,0,50938.8628
4.0321,0,50938.8628
4.031,0,50938.8628
4.03,0,50938.8628
4.029,0,50938.8628
4.028,0,50938.8628
4.0305,2855.6599,50938.8644
4.0316,2856.251,50940.9926
4.0326,2856.251,50951.7307
4.0336,2855.2659,50966.9871
4.0346,2856.6445,50989.236
4.0357,2857.6296,51016.6873
4.0367,2857.0386,51050.225
4.0377,2857.4326,51085.6944
4.0387,2857.2356,51123.4555
4.0398,2857.0386,51163.4115
4.0408,2858.4172,51206.3429
4.0418,2856.251,51247.9815
4.0428,2856.251,51289.5644
4.0438,2856.251,51333.6994
4.0449,2857.2356,51376.8748
4.0456,2856.251,51414.9299
4.0425,0,51414.9299
4.0415,0,51414.9299
4.0405,0,51414.9299
4.0395,0,51414.9299
4.0385,0,51414.9299
4.0374,0,51414.9299
4.04,2856.4475,51414.9315
4.0411,2857.8264,51418.3326
4.0421,2856.6445,51428.7153
4.0431,2857.6296,51444.6301
4.0441,2857.4326,51466.2057
4.0451,2856.4475,51493.6121
4.0462,2856.251,51524.3007
4.0472,2855.6599,51563.2181
4.0482,2856.8416,51600.7868
4.0492,2856.054,51640.1791
4.0503,2856.4475,51680.8217
4.0513,2855.8569,51723.0748
4.0523,2857.0386,51766.7818
4.0533,2857.6296,51809.4059
4.0544,2856.8416,51852.8908
4.055,2856.6445,51890.9933
4.0521,0,51890.9933
4.0511,0,51890.9933
4.05,0,51890.9933
4.049,0,51890.9933
4.0479,0,51890.9933
4.0469,0,51890.9933
4.0496,2857.0386,51890.9949
4.0507,2856.4475,51894.8086
4.0517,2857.0386,51906.5766
4.0527,2856.6445,51922.9009
4.0538,2857.0386,51945.983
4.0548,2856.6445,51974.8516
4.0558,2856.054,52007.3862
4.0568,2856.6445,52043.5825
4.0579,2856.4475,52081.2418
4.0589,2857.0386,52120.4551
4.06,2856.6445,52162.9439
4.061,2857.2356,52205.775
4.062,2857.8264,52247.1699
4.063,2857.2356,52290.7221
4.064,2858.2202,52332.0919
4.0647,2857.4326,52367.0586
4.0616,0,52367.0586
4.0605,0,52367.0586
4.0595,0,52367.0586
4.0585,0,52367.0586
4.0575,0,52367.0586
4.0564,0,52367.0586
4.0591,2855.6599,52367.0602
4.0601,2857.8264,52370.2168
4.0612,2855.4629,52380.5756
4.0622,2855.8569,52396.7365
4.0632,2856.4475,52418.3932
4.0642,2857.2356,52446.5569
4.0653,2856.251,52478.282
4.0663,2858.2202,52514.8415
4.0674,2856.054,52553.369
4.0684,2857.0386,52591.4776
4.0694,2857.2356,52631.5096
4.0704,2857.6296,52672.798
4.0715,2857.8264,52714.2799
4.0725,2856.251,52756.2523
4.0735,2856.8416,52800.3518
4.0745,2857.8264,52842.745
4.0744,2857.6296,52843.1339
4.0712,0,52843.1339
4.0702,0,52843.1339
4.0692,0,52843.1339
4.0681,0,52843.1339
4.0671,0,52843.1339
4.0661,0,52843.1339
4.0687,2856.4475,52843.1354
4.0697,2857.2356,52845.0875
4.0707,2856.8416,52855.1939
4.0717,2856.8416,52870.6549
4.0728,2856.4475,52891.561
4.0738,2857.0386,52918.1551
4.0748,2856.4475,52949.7944
4.0758,2857.0386,52984.6701
4.0768,2856.054,53021.7613
4.0779,2855.6599,53059.1963
4.0789,2855.8569,53100.4351
4.0799,2857.6296,53140.6116
4.0809,2857.0386,53180.2391
4.082,2856.251,53224.2299
4.083,2857.4326,53267.6209
4.084,2856.8416,53309.8467
4.0841,2856.6445,53319.1969
4.081,0,53319.1969
4.08,0,53319.1969
4.079,0,53319.1969
4.0779,0,53319.1969
4.0769,0,53319.1969
4.0759,0,53319.1969
4.0784,2855.4629,53319.1984
4.0794,2856.251,53321.5742
4.0804,2856.6445,53331.2758
4.0815,2855.4629,53346.3145
4.0825,2856.8416,53367.609
4.0835,2856.4475,53394.1139
4.0845,2856.6445,53425.3054
4.0855,2857.0386,53459.5234
4.0866,2857.0386,53497.1775
4.0876,2856.8416,53535.7595
4.0886,2857.4326,53574.7523
4.0896,2857.2356,53616.1523
4.0907,2857.0386,53656.6411
4.0917,2857.2356,53696.8699
4.0927,2856.4475,53740.5305
4.0937,2857.6296,53782.7419
4.0938,2856.251,53795.2632
4.0907,0,53795.2632
4.0896,0,53795.2632
4.0886,0,53795.2632
4.0876,0,53795.2632
4.0865,0,53795.2632
4.0855,0,53795.2632
4.0883,2855.8569,53795.2647
4.0894,2857.0386,53798.9627
4.0904,2857.4326,53809.8627
4.0914,2858.2202,53826.0441
4.0924,2857.0386,53847.4119
4.0935,2855.2659,53874.6325
4.0945,2857.6296,53907.0637
4.0955,2856.4475,53942.9199
4.0966,2857.2356,53979.8236
4.0976,2856.6445,54018.8284
4.0986,2857.0386,54058.5789
4.0996,2857.2356,54099.2623
4.1007,2857.0386,54139.0266
4.1017,2856.8416,54180.4863
4.1027,2857.0386,54222.0922
4.1037,2856.6445,54265.3964
4.1037,2856.251,54271.3295
4.1006,0,54271.3295
4.0996,0,54271.3295
4.0985,0,54271.3295
4.0975,0,54271.3295
4.0965,0,54271.3295
4.0954,0,54271.3295
4.098,2856.8416,54271.331
4.099,2857.4326,54273.2546
4.1,2857.8264,54283.0849
4.1011,2857.0386,54298.8731
4.1021,2856.4475,54319.2064
4.1031,2856.251,54344.9484
4.1041,2857.2356,54376.4199
4.1052,2856.6445,54410.1769
4.1062,2856.251,54445.3607
4.1072,2857.8264,54485.3259
4.1082,2856.6445,54523.6114
4.1093,2856.4475,54562.7113
4.1103,2856.6445,54605.3284
4.1113,2857.6296,54646.3298
4.1124,2857.4326,54689.6153
4.1134,2857.6296,54731.023
4.1136,2857.0386,54747.4018
4.1106,0,54747.4018
4.1096,0,54747.4018
4.1085,0,54747.4018
4.1075,0,54747.4018
4.1065,0,54747.4018
4.1055,0,54747.4018
4.108,2856.251,54747.4034
4.1091,2855.6599,54750.4427
4.1101,2856.251,54761.4699
4.1111,2856.8416,54777.0074
4.1122,2856.054,54798.2664
4.1133,2856.6445,54827.1817
4.1143,2857.2356,54859.4838
4.1153,2856.6445,54893.5222
4.1163,2857.0386,54929.5843
4.1174,2857.6296,54970.2981
4.1184,2857.0386,55007.9987
4.1194,2857.6296,55045.3732
4.1204,2857.2356,55086.0222
4.1215,2856.054,55127.022
4.1225,2857.2356,55171.9203
4.1235,2856.8416,55214.6073
4.1236,2857.0386,55223.4816
4.1205,0,55223.4816
4.1195,0,55223.4816
4.1185,0,55223.4816
4.1174,0,55223.4816
4.1164,0,55223.4816
4.1154,0,55223.4816
4.1179,2857.0386,55223.4832
4.1189,2856.4475,55225.6575
4.1199,2857.0386,55235.7609
4.1209,2856.251,55250.9429
4.122,2855.8569,55270.7196
4.123,2856.4475,55297.4605
4.124,2856.8416,55328.9198
4.125,2856.8416,55361.2789
4.1261,2856.8416,55398.2375
4.1271,2857.6296,55436.3075
4.1281,2856.8416,55473.0014
4.1291,2856.6445,55513.5143
4.1302,2857.4326,55553.5956
4.1312,2856.8416,55593.6608
4.1322,2857.2356,55633.6574
4.1332,2856.8416,55676.4418
4.1336,2856.4475,55699.5646
4.1305,0,55699.5646
4.1295,0,55699.5646
4.1284,0,55699.5646
4.1274,0,55699.5646
4.1264,0,55699.5646
4.1254,0,55699.5646
4.1279,2855.2659,55699.5662
4.1289,2857.4326,55702.0167
4.1299,2856.6445,55712.3454
4.131,2856.4475,55727.0005
4.132,2855.4629,55747.2198
4.133,2856.6445,55773.2606
4.134,2855.8569,55802.609
4.135,2856.6445,55836.7253
4.1361,2857.0386,55873.1682
4.1371,2857.4326,55910.0531
4.1381,2857.0386,55948.4403
4.1391,2858.4172,55986.6875
4.1402,2856.4475,56027.0683
4.1412,2857.8264,56066.1361
4.1422,2857.8264,56108.515
4.1433,2857.0386,56149.4008
4.1437,2856.4475,56175.641
4.1406,0,56175.641
4.1396,0,56175.641
4.1386,0,56175.641
4.1376,0,56175.641
4.1365,0,56175.641
4.1355,0,56175.641
4.138,2855.6599,56175.6426
4.139,2856.251,56178.1835
4.14,2855.8569,56188.3724
4.141,2856.054,56203.4413
4.1421,2857.6296,56223.4808
4.1431,2856.6445,56250.3714
4.1441,2857.4326,56280.1315
4.1451,2857.2356,56313.4659
4.1462,2856.8416,56349.3666
4.1472,2856.4475,56385.2694
4.1482,2857.0386,56423.7399
4.1492,2856.8416,56463.0007
4.1502,2857.2356,56501.9827
4.1513,2857.6296,56540.49
4.1523,2856.8416,56581.5162
4.1533,2856.4475,56622.9187
4.1539,2856.4475,56651.7028
4.1507,0,56651.7028
4.1497,0,56651.7028
4.1486,0,56651.7028
4.1476,0,56651.7028
4.1466,0,56651.7028
4.1456,0,56651.7028
4.148,2856.4475,56651.7044
4.149,2856.6445,56653.8849
4.15,2856.4475,56663.8547
4.1511,2856.251,56676.8969
4.1521,2858.0234,56697.668
4.1532,2856.8416,56723.6142
4.1542,2857.2356,56754.7739
4.1552,2856.054,56788.2635
4.1562,2856.054,56822.4466
4.1573,2856.8416,56858.3461
4.1583,2856.4475,56897.2544
4.1593,2857.0386,56934.9058
4.1603,2857.2356,56974.7633
4.1613,2857.8264,57015.105
4.1624,2857.8264,57053.6612
4.1634,2856.8416,57094.1662
4.1636,2856.8416,57127.7591
4.1608,0,57127.7591
4.1598,0,57127.7591
4.1588,0,57127.7591
4.1578,0,57127.7591
4.1567,0,57127.7591
4.1557,0,57127.7591
4.1583,2855.8569,57127.7607
4.1593,2857.2356,57130.3634
4.1604,2857.4326,57141.0191
4.1614,2857.0386,57156.8119
4.1624,2857.6296,57176.3944
4.1634,2856.4475,57203.3947
4.1645,2857.0386,57233.3405
4.1655,2856.8416,57266.3339
4.1665,2855.6599,57301.2621
4.1675,2857.4326,57336.4338
4.1686,2856.251,57373.097
4.1696,2856.4475,57412.501
4.1706,2857.0386,57449.8386
4.1716,2856.6445,57490.9966
4.1727,2857.0386,57529.9503
4.1737,2856.251,57569.6753
4.1743,2855.8569,57603.8277
4.1711,0,57603.8277
4.1701,0,57603.8277
4.169,0,57603.8277
4.168,0,57603.8277
4.1669,0,57603.8277
4.1659,0,57603.8277
4.1684,2855.4629,57603.8293
4.1694,2856.6445,57605.9544
4.1704,2856.4475,57615.4418
4.1715,2856.4475,57629.7412
4.1725,2855.6599,57648.9937
4.1735,2856.8416,57673.6232
4.1745,2856.8416,57702.3141
4.1756,2856.8416,57734.2555
4.1766,2856.6445,57767.9617
4.1776,2856.8416,57803.9361
4.1786,2856.054,57840.3423
4.1797,2856.8416,57877.8713
4.1807,2857.0386,57915.8643
4.1817,2857.0386,57955.4064
4.1827,2858.0234,57994.4374
4.1838,2857.2356,58034.4589
4.1848,2857.0386,58073.6042
4.1847,2857.4326,58079.8991
4.1815,0,58079.8991
4.1804,0,58079.8991
4.1794,0,58079.8991
4.1784,0,58079.8991
4.1774,0,58079.8991
4.1764,0,58079.8991
4.1787,2856.054,58079.9007
4.1797,2856.054,58081.7845
4.1808,2856.8416,58091.3291
4.1818,2857.2356,58104.9983
4.1828,2856.6445,58123.9554
4.1838,2855.8569,58147.8721
4.1849,2856.8416,58176.4753
4.1859,2857.6296,58207.8561
4.1869,2857.2356,58240.7891
4.1879,2857.0386,58276.9487
4.189,2857.0386,58312.0114
4.19,2857.0386,58351.0857
4.191,2856.8416,58387.5501
4.1921,2857.0386,58425.3669
4.1931,2857.8264,58462.3236
4.1941,2857.2356,58501.6025
4.1951,2856.6445,58541.4813
4.1953,2856.6445,58555.9661
4.1921,0,58555.9661
4.191,0,58555.9661
4.19,0,58555.9661
4.189,0,58555.9661
4.188,0,58555.9661
4.1869,0,58555.9661
4.1892,2854.675,58555.9677
4.1902,2856.8416,58557.6229
4.1912,2858.2202,58566.1963
4.1922,2856.4475,58580.1372
4.1932,2856.251,58598.0901
4.1943,2856.8416,58621.2233
4.1953,2856.251,58648.7464
4.1963,2856.6445,58678.2582
4.1973,2856.6445,58711.417
4.1984,2856.251,58745.0499
4.1994,2856.251,58780.8825
4.2,2857.6296,58802.2962
4.1999,2856.4475,58802.2978
4.1965,0,58802.2978
4.1955,0,58802.2978
